,True_index,Store_ID,Day_of_week,Date,Nb_customers_on_day,Open,Promotion,State_holiday,School_holiday
68289,682230,857,2,2015-05-05,941,1,1,0,0
68290,682242,90,4,2014-05-29,0,0,0,a,0
68291,682260,1108,3,2013-12-11,642,1,0,0,0
68292,682264,480,3,2013-03-13,619,1,0,0,0
68293,682265,953,1,2015-03-16,743,1,1,0,0
68294,682268,187,4,2014-11-20,723,1,0,0,0
68295,682269,13,7,2015-06-28,0,0,0,0,0
68296,682270,565,1,2014-07-07,817,1,0,0,1
68297,682277,115,7,2013-04-14,0,0,0,0,0
68298,682310,738,1,2015-05-11,633,1,0,0,0
68299,682316,238,4,2013-11-14,1049,1,0,0,0
68300,682319,256,2,2015-07-21,923,1,0,0,1
68301,682326,842,2,2015-03-10,907,1,0,0,0
68302,682330,807,6,2013-04-27,944,1,0,0,0
68303,682333,772,1,2015-05-04,678,1,1,0,0
68304,682334,568,2,2014-03-18,357,1,1,0,0
68305,682338,66,7,2014-08-10,0,0,0,0,0
68306,682343,787,1,2014-01-06,1513,1,1,0,0
68307,682353,682,1,2014-11-24,2217,1,1,0,0
68308,682357,759,6,2013-10-19,483,1,0,0,0
68309,682365,665,2,2014-12-02,1488,1,1,0,0
68310,682368,585,4,2013-02-28,1018,1,0,0,0
68311,682379,889,7,2013-11-10,0,0,0,0,0
68312,682389,240,3,2013-11-13,421,1,0,0,0
68313,682399,911,7,2013-08-11,0,0,0,0,0
68314,682410,590,1,2013-01-14,288,1,0,0,0
68315,682418,863,5,2013-06-28,1134,1,0,0,1
68316,682427,1067,3,2013-11-06,469,1,1,0,0
68317,682435,983,3,2013-02-06,1839,1,1,0,0
68318,682454,762,1,2015-07-27,572,1,1,0,0
68319,682483,527,2,2013-01-15,594,1,0,0,0
68320,682495,397,6,2014-01-04,641,1,0,0,0
68321,682505,751,2,2015-02-24,496,1,0,0,0
68322,682528,28,6,2014-06-28,297,1,0,0,0
68323,682532,754,1,2013-11-04,1402,1,1,0,0
68324,682556,484,5,2013-06-28,839,1,0,0,1
68325,682566,188,4,2013-06-06,415,1,1,0,0
68326,682569,558,1,2014-10-13,383,1,0,0,1
68327,682589,939,5,2013-02-01,582,1,0,0,0
68328,682592,969,1,2014-10-27,583,1,0,0,1
68329,682610,976,6,2014-03-01,583,1,0,0,0
68330,682615,875,4,2013-08-15,544,1,1,0,1
68331,682632,356,4,2013-11-28,397,1,0,0,0
68332,682637,1056,1,2013-02-18,348,1,1,0,0
68333,682640,640,7,2013-10-27,0,0,0,0,0
68334,682652,629,3,2015-07-15,555,1,1,0,0
68335,682673,334,5,2014-12-19,791,1,1,0,0
68336,682676,1090,7,2014-08-24,0,0,0,0,0
68337,682690,356,7,2014-08-24,0,0,0,0,0
68338,682697,305,7,2013-03-24,0,0,0,0,0
68339,682699,858,3,2015-02-25,402,1,0,0,0
68340,682700,493,3,2013-06-19,667,1,1,0,0
68341,682702,665,5,2015-03-06,1290,1,1,0,0
68342,682715,363,5,2013-03-01,976,1,0,0,0
68343,682716,175,6,2014-01-11,708,1,0,0,0
68344,682723,631,4,2013-05-09,0,0,0,a,0
68345,682741,440,6,2013-04-06,405,1,0,0,0
68346,682757,903,2,2015-06-02,705,1,1,0,1
68347,682772,639,6,2014-11-15,285,1,0,0,0
68348,682774,222,7,2014-01-12,0,0,0,0,0
68349,682814,588,4,2013-12-05,634,1,1,0,0
68350,682817,349,6,2014-04-26,733,1,0,0,0
68351,682830,419,6,2015-05-16,638,1,0,0,0
68352,682836,997,7,2014-04-06,0,0,0,0,0
68353,682842,257,1,2015-05-04,863,1,1,0,0
68354,682859,421,2,2015-07-21,901,1,0,0,1
68355,682885,813,3,2013-09-04,552,1,0,0,1
68356,682891,1085,6,2014-08-09,475,1,0,0,0
68357,682937,461,3,2013-05-15,529,1,1,0,0
68358,682941,454,5,2013-06-14,755,1,0,0,0
68359,682959,955,4,2015-04-02,712,1,1,0,1
68360,682988,299,3,2014-05-21,766,1,1,0,0
68361,682991,280,4,2014-11-27,581,1,1,0,0
68362,682996,686,3,2013-12-18,1133,1,1,0,0
68363,682998,347,5,2015-07-31,504,1,1,0,1
68364,683029,737,4,2014-12-18,1232,1,1,0,0
68365,683031,1045,7,2014-04-13,491,1,0,0,0
68366,683043,84,1,2015-01-12,1507,1,1,0,0
68367,683046,345,3,2013-06-05,517,1,1,0,0
68368,683066,419,3,2014-01-08,985,1,1,0,0
68369,683085,38,2,2013-03-12,306,1,0,0,0
68370,683088,1088,4,2014-12-11,480,1,0,0,0
68371,683097,274,6,2014-04-05,873,1,0,0,0
68372,683099,423,5,2013-04-12,2318,1,1,0,0
68373,683102,823,3,2013-01-02,570,1,0,0,1
68374,683109,567,5,2015-06-26,527,1,0,0,0
68375,683136,506,7,2014-12-14,0,0,0,0,0
68376,683157,721,6,2014-12-13,855,1,0,0,0
68377,683183,341,5,2014-02-14,735,1,0,0,0
68378,683186,570,3,2013-09-25,637,1,1,0,0
68379,683198,418,1,2013-06-24,481,1,0,0,0
68380,683200,234,4,2013-11-07,979,1,1,0,0
68381,683227,713,3,2014-09-10,1241,1,0,0,0
68382,683228,1005,6,2014-08-30,825,1,0,0,0
68383,683251,705,5,2013-09-20,813,1,0,0,0
68384,683253,370,7,2014-10-19,0,0,0,0,0
68385,683276,128,6,2013-04-20,493,1,0,0,0
68386,683280,85,6,2014-02-22,693,1,0,0,0
68387,683323,600,4,2013-04-25,572,1,1,0,0
68388,683324,163,6,2014-03-01,722,1,0,0,0
68389,683335,399,3,2013-09-11,605,1,1,0,1
68390,683347,546,7,2014-10-19,0,0,0,0,0
68391,683348,61,4,2014-01-09,575,1,1,0,0
68392,683351,947,1,2013-12-23,1836,1,0,0,1
68393,683356,901,5,2014-05-16,560,1,0,0,0
68394,683383,1069,3,2013-10-23,1082,1,1,0,1
68395,683400,642,4,2013-10-03,0,0,0,a,0
68396,683421,752,3,2015-02-11,416,1,0,0,0
68397,683432,939,7,2014-08-10,0,0,0,0,0
68398,683439,4,1,2014-09-01,1796,1,1,0,0
68399,683440,676,5,2013-12-13,1738,1,0,0,0
68400,683443,837,4,2014-03-27,475,1,0,0,0
68401,683448,219,4,2013-06-06,416,1,1,0,0
68402,683454,631,2,2013-09-24,654,1,1,0,0
68403,683458,829,6,2013-07-13,789,1,0,0,1
68404,683460,603,6,2013-04-06,838,1,0,0,0
68405,683463,570,4,2014-04-17,877,1,1,0,1
68406,683468,200,5,2014-02-07,930,1,1,0,0
68407,683479,307,4,2015-02-26,296,1,0,0,0
68408,683504,656,1,2014-11-24,429,1,1,0,0
68409,683514,1083,6,2013-03-23,365,1,0,0,0
68410,683539,529,4,2014-09-18,722,1,1,0,0
68411,683563,627,3,2014-01-15,490,1,0,0,0
68412,683594,293,6,2013-10-19,655,1,0,0,0
68413,683613,887,6,2014-03-22,491,1,0,0,0
68414,683625,793,7,2015-01-04,0,0,0,0,0
68415,683628,61,2,2013-07-16,555,1,1,0,0
68416,683630,534,2,2014-03-18,589,1,1,0,0
68417,683633,906,2,2013-01-29,1022,1,0,0,0
68418,683636,6,2,2013-04-02,854,1,0,0,1
68419,683644,960,6,2013-05-25,494,1,0,0,0
68420,683663,249,7,2014-11-02,0,0,0,0,0
68421,683674,925,4,2013-08-29,1227,1,1,0,1
68422,683683,677,1,2015-07-06,533,1,0,0,0
68423,683693,290,3,2015-01-07,748,1,1,0,0
68424,683720,256,1,2014-09-22,1057,1,0,0,0
68425,683726,449,1,2015-02-09,1397,1,0,0,0
68426,683760,529,5,2014-03-07,845,1,1,0,0
68427,683770,21,4,2014-05-22,514,1,1,0,0
68428,683781,955,4,2014-04-03,501,1,1,0,0
68429,683782,789,4,2015-02-26,565,1,0,0,0
68430,683800,302,6,2015-02-28,437,1,0,0,0
68431,683823,755,7,2015-02-15,0,0,0,0,0
68432,683826,291,3,2013-11-20,0,0,1,a,0
68433,683848,875,1,2013-08-12,680,1,1,0,1
68434,683855,418,7,2015-01-04,0,0,0,0,0
68435,683859,1078,6,2014-07-19,409,1,0,0,0
68436,683860,166,1,2013-11-11,743,1,0,0,0
68437,683879,137,1,2013-03-04,1199,1,1,0,0
68438,683902,599,5,2014-06-13,812,1,0,0,0
68439,683921,1096,6,2013-02-16,459,1,0,0,0
68440,683958,146,5,2013-08-02,642,1,1,0,1
68441,683989,1078,1,2013-08-26,706,1,1,0,1
68442,684009,331,3,2014-08-20,651,1,1,0,1
68443,684018,1044,7,2013-08-18,0,0,0,0,0
68444,684020,1062,3,2013-04-03,577,1,0,0,1
68445,684040,347,7,2013-07-14,0,0,0,0,0
68446,684054,919,2,2013-05-14,843,1,1,0,0
68447,684080,308,3,2014-06-04,991,1,1,0,0
68448,684081,359,5,2014-04-11,588,1,0,0,0
68449,684084,880,2,2015-03-10,894,1,0,0,0
68450,684086,208,2,2014-03-18,372,1,1,0,0
68451,684095,830,1,2015-07-13,612,1,1,0,1
68452,684096,523,5,2013-11-15,1568,1,0,0,0
68453,684106,979,3,2014-11-12,609,1,1,0,0
68454,684107,1009,7,2014-06-22,0,0,0,0,0
68455,684112,768,1,2013-02-18,1801,1,1,0,0
68456,684125,349,3,2013-11-13,758,1,0,0,0
68457,684126,80,6,2014-02-22,619,1,0,0,0
68458,684133,448,5,2013-04-19,788,1,0,0,0
68459,684141,807,4,2013-01-24,896,1,1,0,0
68460,684157,224,5,2015-03-13,480,1,0,0,0
68461,684164,630,3,2013-07-17,882,1,1,0,1
68462,684168,268,5,2014-08-01,717,1,1,0,1
68463,684183,222,5,2014-07-11,523,1,0,0,1
68464,684185,597,4,2014-07-24,658,1,0,0,0
68465,684187,391,1,2013-12-02,1150,1,1,0,0
68466,684220,523,5,2013-06-21,2149,1,1,0,1
68467,684251,391,6,2014-12-27,315,1,0,0,0
68468,684253,252,4,2014-11-13,810,1,1,0,0
68469,684273,2,3,2014-09-03,754,1,1,0,0
68470,684275,279,2,2013-05-14,598,1,1,0,0
68471,684312,1045,6,2013-05-11,1110,1,0,0,0
68472,684316,688,7,2015-06-21,0,0,0,0,0
68473,684318,850,3,2014-12-10,514,1,0,0,0
68474,684325,397,6,2013-04-20,614,1,0,0,0
68475,684329,895,2,2013-04-09,931,1,1,0,0
68476,684353,553,6,2014-09-27,862,1,0,0,0
68477,684361,530,6,2014-02-22,458,1,0,0,0
68478,684372,1081,7,2015-07-26,875,1,0,0,0
68479,684395,1090,6,2013-02-23,276,1,0,0,0
68480,684399,317,1,2015-02-02,584,1,1,0,0
68481,684400,1008,2,2014-12-16,970,1,1,0,0
68482,684423,194,1,2013-03-18,427,1,1,0,0
68483,684429,291,4,2014-12-04,1129,1,1,0,0
68484,684470,382,2,2015-03-24,514,1,0,0,0
68485,684472,897,2,2014-05-20,271,1,1,0,0
68486,684477,373,3,2014-12-03,357,1,1,0,0
68487,684478,548,4,2015-04-09,367,1,0,0,1
68488,684508,186,7,2013-08-25,0,0,0,0,0
68489,684509,956,1,2015-02-09,451,1,0,0,0
68490,684545,115,6,2013-01-19,609,1,0,0,0
68491,684562,354,7,2013-05-12,0,0,0,0,0
68492,684577,871,7,2014-01-19,0,0,0,0,0
68493,684596,600,2,2015-02-03,568,1,1,0,0
68494,684607,560,5,2014-10-03,0,0,1,a,0
68495,684608,103,1,2013-04-22,0,0,1,0,0
68496,684617,1047,4,2013-10-17,418,1,0,0,0
68497,684620,756,3,2014-04-23,2366,1,0,0,1
68498,684627,717,4,2015-01-22,491,1,0,0,0
68499,684631,659,6,2015-02-28,461,1,0,0,0
68500,684647,574,1,2015-04-06,0,0,0,b,1
68501,684663,1064,5,2014-03-21,1063,1,1,0,0
68502,684675,224,7,2013-05-19,0,0,0,0,0
68503,684680,399,4,2013-08-01,650,1,1,0,1
68504,684688,721,1,2013-04-15,684,1,0,0,0
68505,684691,150,7,2014-02-09,0,0,0,0,0
68506,684698,249,4,2015-01-08,534,1,1,0,0
68507,684705,1100,6,2013-12-07,532,1,0,0,0
68508,684707,841,2,2015-01-13,453,1,1,0,0
68509,684716,125,4,2015-03-26,1326,1,0,0,0
68510,684748,481,7,2014-09-21,0,0,0,0,0
68511,684782,1009,4,2015-04-16,435,1,1,0,0
68512,684788,65,4,2013-03-14,475,1,0,0,0
68513,684789,481,7,2013-06-30,0,0,0,0,0
68514,684790,806,7,2015-06-28,0,0,0,0,0
68515,684793,760,1,2014-03-03,1309,1,1,0,0
68516,684802,319,2,2015-06-30,973,1,1,0,0
68517,684827,1031,1,2015-02-23,338,1,0,0,0
68518,684832,142,7,2014-09-21,0,0,0,0,0
68519,684837,278,5,2014-05-16,745,1,0,0,0
68520,684848,453,1,2014-07-14,1436,1,1,0,1
68521,684856,533,6,2013-12-21,887,1,0,0,0
68522,684868,882,4,2013-12-19,992,1,1,0,0
68523,684892,728,6,2014-11-15,525,1,0,0,0
68524,684897,247,2,2013-09-10,716,1,1,0,0
68525,684912,396,6,2014-02-15,552,1,0,0,0
68526,684915,196,7,2013-07-21,0,0,0,0,0
68527,684928,675,1,2013-01-14,447,1,0,0,0
68528,684947,352,1,2013-01-21,616,1,1,0,0
68529,684958,36,6,2013-11-16,1063,1,0,0,0
68530,684968,7,4,2015-02-12,839,1,0,0,0
68531,684991,89,4,2013-01-03,578,1,0,0,1
68532,685005,508,6,2014-04-26,503,1,0,0,0
68533,685033,730,3,2013-09-04,1068,1,0,0,0
68534,685038,1012,1,2015-06-22,451,1,0,0,0
68535,685060,620,6,2015-05-09,888,1,0,0,0
68536,685066,14,4,2013-11-28,626,1,0,0,0
68537,685071,992,7,2014-09-14,0,0,0,0,0
68538,685079,1036,4,2014-07-17,471,1,1,0,1
68539,685143,524,4,2015-04-02,1308,1,1,0,1
68540,685151,859,2,2015-05-12,676,1,0,0,0
68541,685158,589,4,2013-06-06,513,1,1,0,0
68542,685161,796,2,2014-07-22,655,1,0,0,1
68543,685177,1096,5,2013-09-20,541,1,0,0,0
68544,685191,1031,7,2015-04-05,0,0,0,0,0
68545,685198,1080,3,2013-12-04,920,1,1,0,0
68546,685207,639,2,2014-04-01,610,1,1,0,0
68547,685227,332,2,2015-05-05,555,1,1,0,0
68548,685228,765,2,2013-09-24,736,1,1,0,0
68549,685236,126,1,2014-10-13,397,1,0,0,1
68550,685240,706,3,2014-06-11,446,1,0,0,1
68551,685246,1010,1,2015-05-25,0,0,0,a,0
68552,685248,749,1,2014-03-10,744,1,0,0,0
68553,685249,679,2,2014-04-08,905,1,0,0,0
68554,685255,588,2,2014-01-07,735,1,1,0,0
68555,685257,878,4,2014-02-13,773,1,0,0,0
68556,685263,280,2,2015-04-21,458,1,0,0,0
68557,685269,538,6,2014-05-31,326,1,0,0,0
68558,685274,78,3,2015-07-29,473,1,1,0,1
68559,685280,722,2,2014-10-21,1398,1,1,0,0
68560,685285,983,6,2014-04-26,998,1,0,0,0
68561,685293,597,3,2013-03-20,626,1,1,0,1
68562,685295,1010,4,2015-03-26,662,1,0,0,0
68563,685297,1065,1,2013-03-11,470,1,0,0,0
68564,685310,612,5,2014-06-27,421,1,0,0,0
68565,685340,119,4,2015-01-08,625,1,1,0,0
68566,685341,244,4,2014-11-27,618,1,1,0,0
68567,685345,362,6,2013-09-07,970,1,0,0,0
68568,685347,732,3,2014-04-16,880,1,1,0,1
68569,685350,497,2,2013-08-20,1131,1,0,0,0
68570,685353,254,4,2013-07-18,204,1,1,0,1
68571,685367,1054,4,2014-09-11,594,1,0,0,0
68572,685371,305,5,2014-02-21,502,1,1,0,0
68573,685385,82,5,2014-12-05,1075,1,1,0,0
68574,685427,649,4,2014-11-27,435,1,1,0,0
68575,685432,958,4,2015-05-07,575,1,1,0,0
68576,685438,870,4,2013-02-14,877,1,0,0,0
68577,685443,942,3,2014-05-07,473,1,1,0,0
68578,685445,850,2,2013-01-08,684,1,1,0,0
68579,685446,964,4,2013-12-12,1375,1,0,0,0
68580,685453,1020,4,2013-11-21,993,1,1,0,0
68581,685454,207,3,2015-06-03,1538,1,1,0,0
68582,685460,720,1,2013-10-28,605,1,0,0,0
68583,685485,693,3,2014-02-19,566,1,1,0,0
68584,685496,569,6,2015-02-14,481,1,0,0,0
68585,685498,930,1,2014-03-03,1545,1,1,0,0
68586,685527,157,2,2014-12-09,1058,1,0,0,0
68587,685540,195,4,2014-07-10,1235,1,0,0,1
68588,685569,973,4,2013-07-04,824,1,1,0,0
68589,685584,52,2,2013-02-19,502,1,1,0,0
68590,685590,1019,4,2015-07-09,552,1,0,0,0
68591,685605,722,1,2015-07-13,1338,1,1,0,0
68592,685610,566,5,2013-07-12,516,1,0,0,1
68593,685613,994,2,2014-09-30,678,1,1,0,0
68594,685630,84,2,2014-01-14,1309,1,0,0,0
68595,685634,682,7,2014-01-12,1150,1,0,0,0
68596,685647,719,1,2013-03-18,440,1,1,0,0
68597,685670,434,2,2015-06-23,617,1,0,0,0
68598,685692,533,5,2013-08-23,823,1,0,0,1
68599,685706,346,6,2014-02-22,464,1,0,0,0
68600,685712,543,6,2014-10-18,123,1,0,0,0
68601,685721,174,3,2014-02-26,438,1,0,0,0
68602,685737,337,1,2015-05-25,0,0,0,a,0
68603,685748,560,7,2013-04-21,0,0,0,0,0
68604,685755,491,7,2014-12-07,0,0,0,0,0
68605,685783,152,1,2015-01-26,716,1,1,0,0
68606,685784,582,1,2014-08-04,1129,1,1,0,1
68607,685801,769,2,2013-07-09,2806,1,0,0,0
68608,685802,1034,3,2015-01-07,675,1,1,0,0
68609,685804,637,1,2013-12-23,1472,1,0,0,1
68610,685808,67,2,2014-03-04,934,1,1,0,0
68611,685811,18,6,2014-07-19,474,1,0,0,0
68612,685814,864,4,2013-08-01,571,1,1,0,1
68613,685820,925,3,2013-05-08,984,1,0,0,0
68614,685849,1020,4,2013-02-07,1207,1,1,0,0
68615,685850,842,5,2014-04-04,1272,1,1,0,0
68616,685851,56,2,2013-03-26,514,1,1,0,1
68617,685859,931,1,2013-02-11,413,1,0,0,0
68618,685861,542,4,2015-04-23,491,1,0,0,0
68619,685864,238,4,2014-11-06,1206,1,1,0,0
68620,685868,792,7,2013-04-14,0,0,0,0,0
68621,685869,21,7,2014-01-12,0,0,0,0,0
68622,685880,907,3,2014-06-11,732,1,0,0,0
68623,685893,81,6,2015-07-25,718,1,0,0,0
68624,685907,450,7,2015-04-19,0,0,0,0,0
68625,685915,382,4,2014-06-26,529,1,0,0,0
68626,685922,679,6,2013-07-06,754,1,0,0,0
68627,685935,1056,7,2013-10-20,0,0,0,0,0
68628,685936,150,2,2013-01-29,556,1,0,0,0
68629,685951,969,2,2013-10-08,621,1,1,0,0
68630,685953,757,1,2013-07-08,442,1,0,0,0
68631,685958,48,1,2013-01-21,590,1,1,0,0
68632,685962,82,3,2013-02-20,877,1,1,0,0
68633,685964,34,5,2015-06-26,828,1,0,0,0
68634,685977,333,4,2014-03-06,1407,1,1,0,1
68635,686006,957,3,2014-12-10,699,1,0,0,0
68636,686022,890,3,2013-06-19,407,1,1,0,0
68637,686025,1053,7,2013-12-22,0,0,0,0,0
68638,686052,647,2,2014-01-14,588,1,0,0,0
68639,686053,60,4,2014-02-06,788,1,1,0,0
68640,686071,815,6,2014-06-21,657,1,0,0,0
68641,686072,401,3,2014-06-18,717,1,1,0,0
68642,686091,15,3,2014-12-03,723,1,1,0,0
68643,686098,268,5,2014-07-04,642,1,1,0,0
68644,686099,19,1,2013-09-09,881,1,1,0,0
68645,686102,644,5,2013-11-08,1088,1,1,0,0
68646,686110,951,1,2014-03-17,836,1,1,0,0
68647,686131,426,4,2013-11-07,625,1,1,0,0
68648,686133,904,4,2013-01-24,517,1,1,0,0
68649,686134,1034,6,2015-03-21,248,1,0,0,0
68650,686143,429,1,2013-01-21,448,1,1,0,0
68651,686155,579,3,2015-02-04,886,1,1,0,0
68652,686191,212,6,2014-02-01,342,1,0,0,0
68653,686199,980,3,2013-11-06,629,1,1,0,0
68654,686224,476,2,2014-08-05,718,1,1,0,1
68655,686227,1066,3,2013-08-28,1000,1,1,0,1
68656,686261,993,4,2015-05-14,0,0,0,a,0
68657,686268,655,7,2015-02-08,0,0,0,0,0
68658,686276,620,3,2014-01-15,598,1,0,0,0
68659,686288,43,1,2014-05-05,823,1,1,0,0
68660,686295,511,6,2015-07-25,738,1,0,0,1
68661,686301,848,7,2015-02-15,0,0,0,0,0
68662,686302,1002,1,2013-09-02,746,1,0,0,0
68663,686305,1036,1,2014-06-30,705,1,1,0,0
68664,686310,54,4,2014-01-16,546,1,0,0,0
68665,686319,480,5,2013-07-12,558,1,0,0,1
68666,686328,771,3,2014-03-12,614,1,0,0,0
68667,686330,768,6,2014-10-25,1098,1,0,0,0
68668,686333,1091,5,2015-04-24,658,1,0,0,0
68669,686344,941,3,2015-03-18,583,1,1,0,0
68670,686345,244,5,2014-08-29,506,1,0,0,0
68671,686354,799,4,2014-09-18,841,1,1,0,0
68672,686367,843,2,2015-04-14,1085,1,1,0,0
68673,686368,780,4,2014-05-01,0,0,1,a,0
68674,686370,640,5,2013-08-02,921,1,1,0,1
68675,686387,770,6,2013-03-09,423,1,0,0,0
68676,686392,115,3,2013-03-27,596,1,1,0,1
68677,686395,761,6,2015-06-27,710,1,0,0,0
68678,686400,244,1,2013-12-02,764,1,1,0,0
68679,686403,547,6,2013-05-04,453,1,0,0,0
68680,686407,601,7,2014-08-24,0,0,0,0,1
68681,686423,183,7,2013-02-03,0,0,0,0,0
68682,686430,480,5,2014-06-27,565,1,0,0,0
68683,686431,400,3,2013-08-21,1034,1,0,0,1
68684,686446,137,3,2015-02-25,858,1,0,0,0
68685,686451,137,1,2013-09-23,1036,1,1,0,0
68686,686473,228,2,2013-03-19,615,1,1,0,0
68687,686489,394,6,2013-07-06,728,1,0,0,1
68688,686498,68,1,2013-02-18,1113,1,1,0,0
68689,686509,113,4,2014-04-17,1016,1,1,0,1
68690,686513,12,3,2015-05-27,828,1,0,0,0
68691,686530,1115,1,2015-06-15,623,1,1,0,0
68692,686539,226,6,2014-11-29,660,1,0,0,0
68693,686543,44,7,2013-03-24,0,0,0,0,0
68694,686554,967,3,2015-07-08,746,1,0,0,1
68695,686558,25,5,2015-05-01,0,0,1,a,0
68696,686561,239,1,2014-09-01,694,1,1,0,0
68697,686564,1024,6,2013-11-23,884,1,0,0,0
68698,686565,902,4,2013-07-04,646,1,1,0,0
68699,686570,86,2,2014-03-18,728,1,1,0,0
68700,686583,829,1,2015-03-16,936,1,1,0,0
68701,686591,816,7,2013-01-06,0,0,0,0,0
68702,686592,374,3,2014-12-03,992,1,1,0,0
68703,686598,1047,4,2015-03-12,496,1,0,0,0
68704,686600,563,4,2014-04-24,681,1,0,0,1
68705,686603,236,4,2013-03-07,912,1,1,0,0
68706,686616,248,5,2015-01-02,1188,1,0,0,1
68707,686624,337,4,2015-03-19,357,1,1,0,0
68708,686634,937,3,2013-03-27,689,1,1,0,1
68709,686661,155,4,2014-03-27,565,1,0,0,0
68710,686668,731,1,2015-06-08,921,1,0,0,0
68711,686679,918,4,2014-10-30,644,1,0,0,1
68712,686696,276,5,2013-09-20,496,1,0,0,0
68713,686712,217,6,2013-06-15,592,1,0,0,0
68714,686713,352,3,2013-09-18,539,1,0,0,0
68715,686721,767,3,2015-01-07,662,1,1,0,0
68716,686765,636,5,2014-06-20,957,1,1,0,1
68717,686767,1073,4,2013-05-09,0,0,0,a,0
68718,686773,134,4,2013-08-01,528,1,1,0,1
68719,686776,332,3,2014-10-15,540,1,0,0,0
68720,686777,147,6,2014-11-08,938,1,0,0,0
68721,686790,449,4,2015-02-26,1325,1,0,0,0
68722,686819,336,2,2014-03-25,1082,1,0,0,0
68723,686820,639,5,2014-12-19,584,1,1,0,0
68724,686821,834,2,2014-12-16,837,1,1,0,0
68725,686822,42,3,2015-06-17,1256,1,1,0,0
68726,686825,540,5,2015-06-12,355,1,0,0,0
68727,686828,150,2,2013-08-27,753,1,1,0,0
68728,686840,693,6,2014-10-04,464,1,0,0,0
68729,686846,723,2,2015-05-05,640,1,1,0,0
68730,686857,218,4,2013-05-02,912,1,1,0,0
68731,686863,393,1,2014-01-20,755,1,1,0,0
68732,686866,255,1,2015-04-13,746,1,1,0,0
68733,686900,785,3,2014-08-20,589,1,1,0,0
68734,686910,530,5,2014-07-04,798,1,1,0,0
68735,686915,240,6,2014-03-29,328,1,0,0,0
68736,686923,345,3,2014-01-15,440,1,0,0,0
68737,686935,737,2,2014-03-04,1357,1,1,0,0
68738,686941,222,2,2013-01-15,530,1,0,0,0
68739,686955,741,6,2015-01-17,991,1,0,0,0
68740,686970,18,5,2013-09-20,696,1,0,0,0
68741,686975,462,7,2013-04-14,0,0,0,0,0
68742,686992,693,3,2015-03-18,524,1,1,0,0
68743,687003,892,7,2013-06-30,0,0,0,0,0
68744,687017,415,1,2015-05-18,706,1,1,0,0
68745,687019,206,3,2013-08-21,616,1,0,0,1
68746,687023,818,3,2014-01-08,650,1,1,0,1
68747,687031,134,5,2013-05-03,544,1,1,0,0
68748,687036,1006,7,2014-08-03,0,0,0,0,0
68749,687037,59,2,2014-07-01,664,1,1,0,0
68750,687041,199,5,2014-03-14,608,1,0,0,0
68751,687052,741,5,2013-04-12,836,1,1,0,0
68752,687075,53,5,2015-03-13,584,1,0,0,0
68753,687094,193,1,2015-03-02,885,1,1,0,0
68754,687117,221,2,2013-09-24,516,1,1,0,0
68755,687127,177,5,2013-04-12,532,1,1,0,0
68756,687154,1088,6,2013-09-21,294,1,0,0,0
68757,687162,119,7,2013-07-14,0,0,0,0,0
68758,687169,737,3,2015-05-27,819,1,0,0,0
68759,687177,704,6,2013-03-16,767,1,0,0,0
68760,687199,921,2,2015-06-09,1134,1,0,0,0
68761,687211,242,3,2014-04-02,319,1,1,0,0
68762,687212,698,1,2013-08-12,2227,1,1,0,0
68763,687234,203,6,2014-02-08,748,1,0,0,0
68764,687236,69,2,2014-02-04,1355,1,1,0,0
68765,687257,1104,4,2014-01-09,493,1,1,0,0
68766,687258,828,6,2014-04-12,371,1,0,0,0
68767,687262,425,1,2015-06-01,638,1,1,0,0
68768,687268,615,1,2015-04-20,1111,1,0,0,0
68769,687287,747,2,2014-12-30,856,1,0,0,1
68770,687301,526,3,2014-02-26,1420,1,0,0,0
68771,687319,59,4,2015-02-12,515,1,0,0,0
68772,687333,1001,4,2013-02-21,712,1,1,0,1
68773,687346,381,3,2014-07-30,1066,1,1,0,1
68774,687347,410,6,2014-03-15,672,1,0,0,0
68775,687361,720,4,2015-07-16,721,1,1,0,0
68776,687379,394,5,2015-01-23,672,1,0,0,0
68777,687385,379,3,2013-02-27,378,1,0,0,0
68778,687396,1011,2,2014-01-21,1053,1,1,0,0
68779,687422,1072,1,2014-03-17,859,1,1,0,0
68780,687428,22,6,2013-09-14,387,1,0,0,0
68781,687433,372,6,2013-03-09,665,1,0,0,0
68782,687434,506,6,2014-02-08,622,1,0,0,0
68783,687442,959,5,2015-04-24,647,1,0,0,0
68784,687447,908,2,2014-01-14,336,1,0,0,0
68785,687449,377,7,2013-08-18,0,0,0,0,0
68786,687470,923,6,2013-05-18,592,1,0,0,0
68787,687475,927,5,2014-08-08,794,1,1,0,1
68788,687483,367,5,2013-08-09,501,1,0,0,0
68789,687488,29,2,2013-02-12,458,1,0,0,0
68790,687497,310,3,2013-12-11,695,1,0,0,0
68791,687499,424,3,2015-05-20,812,1,1,0,0
68792,687501,969,3,2013-08-07,516,1,0,0,1
68793,687507,1003,1,2013-12-02,1142,1,1,0,0
68794,687511,634,7,2013-02-10,0,0,0,0,0
68795,687516,291,7,2014-08-31,0,0,0,0,0
68796,687518,799,2,2014-02-11,904,1,0,0,0
68797,687540,129,2,2015-05-05,1173,1,1,0,0
68798,687543,88,6,2014-07-12,263,1,0,0,0
68799,687544,672,2,2013-10-29,1306,1,0,0,1
